GRNDS_ARVL_YMD,IGTN_HTSRC_SCLSF_NM,IGTN_HTSRC_LCLSF_NM,OCRN_YMD,MBLZ_EQPMNT_CNT,WHOL_MNPW_CNT,TP_VL,GRNDS_SGG_NM,CBK_YMD,GRNDS_DSTNC,LYCRG_FRBRG_NOPE,MBLZ_POLICEO_CNT,BGNN_POTFR_TM,FRST_IGOBJ_LCLSF_NM,MBLZ_PRVTM_GAS_REL_INST_CNT,HUM_VL,INJPSN_CNT,ACDNT_OCRN_LOT,FIRE_OCRN_HR,GRNDS_ARVL_TM,PRFECT_POTFR_TM,WTHR_INFO,FCLT_PLC_SCLSF_NM,BGNN_POTFR_YMD,CMBS_EXPOBJ_LCLSF_NM,ACDNT_OCRN_LAT,DSPT_TM,DCSD_CNT,OCRN_CS_NM,MBLZ_FFPWR_CNT,FIRE_TYPE_NM,CBK_TM,ETC_MBLZ_NOPE,MBLZ_GNRL_OCPT_NOPE,RCPT_YMD,IGTN_CS_NM,RCPT_TM,PRFECT_POTFR_YMD,IGTN_DMNT_SCLSF_NM,DSPT_REQ_TM,FRST_IGOBJ_SCLSF_NM,HR_UNIT_WSPD,LFDAU_GRNDS_DSTNC,FRSTN_NM,DSPT_YMD,PRPT_DAM_AMT,CMBS_EXPOBJ_SCLSF_NM,year,IGTN_BRNCH_NM,SN,IGTN_DMNT_LCLSF_NM,MBLZ_SOLD_CNT,CNTR_GRNDS_DSTNC,HR_UNIT_WNDRCT,FIRE_SUPESN_REQ_TM,CNTR_NM,HNL_DAM_CNT,GRNDS_SGG_NM_CLEAN,merge_key,피해면적_합계
20160329,불씨/불꽃/화원방치,불꽃/불티,2016-03-29,9,123,17.0,철원군,20160329,8,12,0,123213,종이/목재/건초등,0,37,0,,105700,111613,123213,맑음,사유림,20160329,,,110040,0,,11,임야,145814,0,40,20160329,기타,105758,20160329,모닥불/연탄/숯,1533,건초,45.0,0.0,철원소방서,20160329,0,,2016,산정상,53,부주의,60,8,4.0,11600,김화119안전센터,0,철원,2016-03-29_철원,
20160329,논/임야태우기,불꽃/불티,2016-03-29,10,58,17.0,철원군,20160329,12,8,0,22022,종이/목재/건초등,0,37,0,,135400,141122,143122,맑음,국유림,20160329,,,135622,0,,12,임야,161122,0,20,20160329,논/밭두렁,135422,20160329,쓰레기/논밭두렁,1500,건초,45.0,0.0,철원소방서,20160329,0,,2016,산아래,54,부주의,18,12,4.0,2000,동송119안전센터,0,철원,2016-03-29_철원,
20160331,불씨/불꽃/화원방치,마찰/전도/복사,2016-03-31,13,80,0.0,화천군,20160331,32,23,5,100859,기타,33,0,0,,91300,93348,180931,맑음,국유림,20160331,,,91456,0,,4,임야,210056,0,15,20160331,군경사격장,91319,20160331,화염전도/복사열,1852,기타,,22.0,춘천소방서,20160331,0,,2016,산정상,55,부주의,0,12,,83543,화천119안전센터,0,화천,2016-03-31_화천,1.5
20160331,담배꽁초,담뱃불/라이터불,2016-03-31,7,442,17.0,화천군,20160331,46,43,4,22413,종이/목재/건초등,0,12,0,,124300,125813,151313,구름조금,사유림,20160331,종이/목재/건초등,,124513,0,기상(건조/강풍등),6,임야,154613,0,89,20160331,담뱃불,124313,20160331,담뱃불,1300,건초,270.0,0.0,춘천소방서,20160331,0,풀/나뭇잎,2016,산아래,56,부주의,300,6,4.0,21500,사내119안전센터,0,화천,2016-03-31_화천,1.5
20160401,쓰레기소각,불꽃/불티,2016-04-01,6,72,18.0,평창군,20160401,30,45,2,120534,종이/목재/건초등,0,23,0,,111400,112450,125615,맑음,국유림,20160401,,,111530,0,,8,임야,142843,0,17,20160401,쓰레기소각장,111404,20160401,쓰레기/논밭두렁,920,풀/나뭇잎,90.0,0.0,평창소방서,20160401,44,,2016,산아래,57,부주의,0,2,4.0,13125,진부119안전센터,0,평창,2016-04-01_평창,0.2
20160401,미상,미상,2016-04-01,18,953,24.0,양구군,20160401,50,100,70,50012,종이/목재/건초등,20,18,0,,124300,125311,211234,맑음,사유림,20160401,,,124439,0,,12,임야,214015,121,250,20160401,미상,124339,20160401,미상,832,풀/나뭇잎,135.0,2.0,춘천소방서,20160401,0,,2016,산정상,58,미상,380,6,4.0,81923,양구119안전센터,0,양,2016-04-01_양,
20160401,담배꽁초,담뱃불/라이터불,2016-04-01,30,271,22.0,철원군,20160402,28,72,4,52254,종이/목재/건초등,10,10,0,,141000,143210,160454,맑음,사유림,20160401,,,141220,0,,40,임야,223354,0,125,20160401,기타,141031,20160402,담뱃불,1950,건초,45.0,0.0,철원소방서,20160401,3445,,2016,산아래,59,부주의,20,13,,13244,동송119안전센터,0,철원,2016-04-01_철원,0.2
20160401,쓰레기소각,불꽃/불티,2016-04-01,7,93,18.0,횡성군,20160401,5,18,0,51755,종이/목재/건초등,0,45,0,,163900,165026,173244,맑음,사유림,20160401,,,164034,0,,25,임야,182622,10,40,20160401,쓰레기소각장,163921,20160401,쓰레기/논밭두렁,952,풀/나뭇잎,180.0,0.0,횡성소방서,20160401,1518,,2016,산아래,60,부주의,0,5,4.0,4218,횡성119안전센터,0,횡성,2016-04-01_횡성,0.5
20160401,불씨/불꽃/화원방치,불꽃/불티,2016-04-01,3,28,0.0,양구군,20160401,52,0,0,102750,종이/목재/건초등,0,0,0,,215800,222111,223535,맑음,사유림,20160401,,,220158,0,,4,임야,232011,4,20,20160401,기타,215858,20160401,모닥불/연탄/숯,1913,풀/나뭇잎,,8.0,춘천소방서,20160401,0,,2016,산중턱,61,부주의,0,6,,1424,양구119안전센터,0,양,2016-04-01_양,
20160402,불씨/불꽃/화원방치,불꽃/불티,2016-04-02,5,27,0.0,양구군,20160402,52,0,0,53221,종이/목재/건초등,0,0,0,,45300,50933,603047,맑음,사유림,20160402,,,45615,0,,5,임야,64723,20,2,20160402,기타,45305,20160402,모닥불/연탄/숯,1318,풀/나뭇잎,,8.0,춘천소방서,20160402,0,,2016,산아래,62,부주의,0,6,,12114,양구119안전센터,0,양,2016-04-02_양,
20160402,불씨/불꽃/화원방치,불꽃/불티,2016-04-02,5,62,20.0,양구군,20160402,52,13,4,10414,종이/목재/건초등,20,21,0,,123600,124147,132047,맑음,사유림,20160402,,,123728,0,,5,임야,135747,0,20,20160402,기타,123639,20160402,모닥불/연탄/숯,419,건초,225.0,2.0,춘천소방서,20160402,0,,2016,산아래,63,부주의,0,6,4.0,3900,양구119안전센터,0,양,2016-04-02_양,
20160402,용접/절단/연마,불꽃/불티,2016-04-02,17,148,23.0,홍천군,20160402,33,38,15,31156,종이/목재/건초등,23,20,0,,140000,140959,154548,맑음,사유림,20160402,,,140112,0,,22,임야,163613,0,50,20160402,기타,140008,20160402,용접/절단/연마,847,풀/나뭇잎,225.0,7.0,홍천소방서,20160402,13730,,2016,평지,64,부주의,0,39,,13549,양덕원119안전센터,0,홍천,2016-04-02_홍천,3.9
20160402,과열/과부하,마찰/전도/복사,2016-04-02,17,193,24.0,영월군,20160402,12,33,10,41038,자동차/철도차량/선박/항공기,10,15,0,,152400,153538,165938,맑음,국유림,20160402,종이/목재/건초등,,152513,0,기상(건조/강풍등),10,임야,183038,80,50,20160402,자동차,152411,20160402,마찰열/마찰스파크,1025,타이어,225.0,7.0,영월소방서,20160402,4400,풀/나뭇잎,2016,산아래,65,기계적요인,0,12,4.0,12400,중동119안전센터,0,영월,2016-04-02_영월,1.0
20160402,쓰레기소각,불꽃/불티,2016-04-02,2,73,21.0,양구군,20160402,52,13,5,45049,종이/목재/건초등,30,23,0,,163600,164049,170049,맑음,사유림,20160402,,,163755,0,,5,임야,180149,0,20,20160402,기타,163655,20160402,쓰레기/논밭두렁,254,건초,225.0,2.0,춘천소방서,20160402,0,,2016,산중턱,66,부주의,0,6,4.0,2000,양구119안전센터,0,양,2016-04-02_양,
20160402,쓰레기소각,담뱃불/라이터불,2016-04-02,14,335,19.0,평창군,20160402,21,40,15,102533,종이/목재/건초등,100,21,0,,185700,190809,231133,구름조금,사유림,20160402,종이/목재/건초등,,185818,0,기상(건조/강풍등),10,임야,233145,20,150,20160402,논/밭두렁,185725,20160402,라이터불/성냥불,951,풀/나뭇잎,225.0,4.0,평창소방서,20160402,0,풀/나뭇잎,2016,산아래,67,부주의,0,21,4.0,40324,평창119안전센터,0,평창,2016-04-02_평창,4.6
20160404,미상,미상,2016-04-04,9,46,16.0,화천군,20160404,33,0,2,64406,쓰레기류,4,50,0,,175000,181006,190106,맑음,사유림,20160404,,,175116,0,,5,임야,192506,0,28,20160404,입산자실화,175016,20160404,미상,1850,쓰레기,135.0,0.0,춘천소방서,20160404,220,,2016,산중턱,68,미상,7,8,4.0,5100,화천119안전센터,0,화천,2016-04-04_화천,0.01
20160406,미상,미상,2016-04-06,8,54,0.0,화천군,20160406,42,18,4,64427,종이/목재/건초등,0,0,0,,51900,52627,65527,맑음,국유림,20160406,,,51919,0,,5,임야,70427,15,12,20160406,기타,51919,20160406,미상,708,풀/나뭇잎,,0.0,춘천소방서,20160406,0,,2016,산중턱,69,미상,0,6,,12900,화천119안전센터,0,화천,2016-04-06_화천,
20160406,논/임야태우기,불꽃/불티,2016-04-06,6,95,18.0,원주시,20160406,38,44,3,35807,종이/목재/건초등,40,20,0,,151400,153123,162829,맑음,사유림,20160406,,,151542,0,,8,임야,171556,0,0,20160406,논/밭두렁,151410,20160406,쓰레기/논밭두렁,1541,풀/나뭇잎,225.0,7.0,원주소방서,20160406,0,,2016,산아래,70,부주의,0,21,4.0,5706,문막119안전센터,0,원주,2016-04-06_원주,0.05
20160406,쓰레기소각,불꽃/불티,2016-04-06,10,149,0.0,홍천군,20160406,24,73,5,84137,종이/목재/건초등,30,0,0,,191200,193956,205500,맑음,사유림,20160406,,,191354,0,,11,임야,214812,0,30,20160406,담뱃불,191258,20160406,쓰레기/논밭두렁,2602,건초,,20.0,홍천소방서,20160406,0,,2016,산아래,71,부주의,0,24,,11504,홍천119안전센터,0,홍천,2016-04-06_홍천,0.8
20160409,담배꽁초,담뱃불/라이터불,2016-04-09,22,117,24.0,고성군,20160409,8,21,16,41326,종이/목재/건초등,61,30,0,,153200,154250,162627,맑음,사유림,20160409,,,153415,0,,9,임야,163355,10,0,20160409,기타,153241,20160409,담뱃불,835,풀/나뭇잎,315.0,0.0,고성소방서,20160409,0,,2016,산중턱,72,부주의,0,9,8.0,4337,동광119안전센터,0,고성,2016-04-09_고성,0.08
20160411,담배꽁초,담뱃불/라이터불,2016-04-11,11,96,0.0,춘천시,20160411,10,11,10,14658,종이/목재/건초등,45,0,0,,125100,130324,135511,맑음,공유림,20160411,,,125358,0,,20,임야,150634,0,10,20160411,기타,125138,20160411,담뱃불,926,풀/나뭇잎,,0.0,춘천소방서,20160411,0,,2016,산아래,73,부주의,0,8,,5147,신북119안전센터,0,춘천,2016-04-11_춘천,0.7
20160414,쓰레기소각,불꽃/불티,2016-04-14,5,75,0.0,철원군,20160414,25,0,4,15633,종이/목재/건초등,20,0,0,,133600,135529,135901,맑음,사유림,20160414,,,133905,0,,10,임야,153101,0,11,20160414,쓰레기소각장,133629,20160414,쓰레기/논밭두렁,1624,풀/나뭇잎,,0.0,철원소방서,20160414,0,,2016,산아래,74,부주의,30,12,,332,동송119안전센터,0,철원,2016-04-14_철원,
20160416,담배꽁초,담뱃불/라이터불,2016-04-16,17,248,15.0,삼척시,20160416,15,20,6,34024,종이/목재/건초등,120,35,0,,151100,152515,163525,구름조금,사유림,20160416,종이/목재/건초등,,151130,0,,18,임야,171025,84,0,20160416,미상,151110,20160416,담뱃불,1345,풀/나뭇잎,225.0,8.0,삼척소방서,20160416,0,나무,2016,산중턱,75,부주의,0,15,8.0,11010,봉황119안전센터,0,삼척,2016-04-16_삼척,0.2
20160424,미상,미상,2016-04-24,2,24,6.0,양구군,20160424,75,0,0,65115,미상,0,70,0,,11100,15345,65515,맑음,국유림,20160424,,,11755,0,,2,임야,70915,0,20,20160424,미상,11124,20160424,미상,3550,미상,315.0,5.0,춘천소방서,20160424,0,,2016,산중턱,76,미상,2,32,4.0,50130,양구119안전센터,0,양,2016-04-24_양,
20160424,담배꽁초,담뱃불/라이터불,2016-04-24,15,193,15.0,삼척시,20160424,45,72,5,104748,종이/목재/건초등,35,40,0,,95300,100848,120348,구름조금,사유림,20160424,종이/목재/건초등,,95412,0,기타,15,임야,132148,11,55,20160424,담뱃불,95319,20160424,담뱃불,1436,풀/나뭇잎,180.0,11.0,삼척소방서,20160424,0,풀/나뭇잎,2016,산중턱,77,부주의,0,15,4.0,15500,원덕119안전센터,0,삼척,2016-04-24_삼척,0.37
20160425,미상,미상,2016-04-25,5,17,0.0,화천군,20160426,55,0,0,33018,미상,0,0,0,,130500,134018,163018,맑음,국유림,20160425,기타,,130821,0,,2,임야,170018,0,9,20160425,미상,130521,20160425,미상,3157,미상,,24.0,춘천소방서,20160425,0,기타,2016,산정상,78,미상,6,21,,25000,화천119안전센터,0,화천,2016-04-25_화천,
20160427,절연열화에의한단락,작동기기,2016-04-27,4,8,8.0,화천군,20160428,54,0,2,113606,종이/목재/건초등,2,39,0,,231900,233606,234106,흐림,사유림,20160427,,,232221,0,,4,임야,2506,0,0,20160427,기타,231921,20160427,전기적아크,1345,건초,135.0,0.0,춘천소방서,20160427,0,,2016,평지,79,전기적요인,0,10,8.0,500,사내119안전센터,0,화천,2016-04-27_화천,
20160429,미상,미상,2016-04-29,6,34,21.0,양구군,20160429,75,0,0,51556,미상,0,20,0,,135300,144641,191027,맑음,국유림,20160429,,,135458,0,,4,임야,205559,0,0,20160429,미상,135310,20160429,미상,5143,미상,315.0,5.0,춘천소방서,20160429,0,,2016,산중턱,80,미상,30,35,4.0,42346,양구119안전센터,0,양,2016-04-29_양,
20160430,음식물조리중,마찰/전도/복사,2016-04-30,20,298,22.0,강릉시,20160430,27,118,30,80000,종이/목재/건초등,60,39,0,,190200,191937,201500,맑음,사유림,20160430,종이/목재/건초등,,190328,0,기상(건조/강풍등)/원거리소방서,20,임야,214038,0,70,20160430,취사행위,190247,20160430,화염전도/복사열,1609,풀/나뭇잎,270.0,0.0,강릉소방서,20160430,0,풀/나뭇잎,2016,산아래,81,부주의,0,15,8.0,5523,주문진119안전센터,0,강릉,2016-04-30_강릉,0.03
20160502,쓰레기소각,불꽃/불티,2016-05-02,7,73,26.0,원주시,20160502,17,0,2,114023,종이/목재/건초등,0,39,0,,110500,112831,114023,맑음,사유림,20160502,,,110640,0,,11,임야,130602,45,15,20160502,쓰레기소각장,110528,20160502,쓰레기/논밭두렁,2151,풀/나뭇잎,225.0,0.0,원주소방서,20160502,0,,2016,평지,82,부주의,0,12,4.0,1152,우산119안전센터,0,원주,2016-05-02_원주,
20160506,불씨/불꽃/화원방치,불꽃/불티,2016-05-06,6,15,21.0,삼척시,20160506,4,0,2,32541,기타,0,49,0,,31200,31810,33525,구름많음,공유림,20160506,,,31325,0,,13,임야,35027,0,0,20160506,미상,31211,20160506,불꽃/불티,445,기타,225.0,0.0,삼척소방서,20160506,161,,2016,산정상,83,부주의,0,4,4.0,1715,봉황119안전센터,0,삼척,2016-05-06_삼척,
20160507,담배꽁초,담뱃불/라이터불,2016-05-07,4,175,20.0,삼척시,20160507,37,24,3,60250,종이/목재/건초등,135,30,0,,164700,165210,184411,맑음,사유림,20160507,,,164832,0,,13,임야,191002,0,0,20160507,담뱃불,164712,20160507,담뱃불,338,풀/나뭇잎,225.0,2.0,삼척소방서,20160507,2310,,2016,산중턱,84,부주의,0,20,4.0,15201,도계119안전센터,0,삼척,2016-05-07_삼척,0.03
20160512,불씨/불꽃/화원방치,불꽃/불티,2016-05-12,9,207,19.0,삼척시,20160512,25,15,6,55549,종이/목재/건초등,10,40,0,,172400,174549,182749,맑음,국유림,20160512,,,172557,0,,16,임야,201649,10,100,20160512,군경사격장,172440,20160512,불꽃/불티,1952,풀/나뭇잎,90.0,0.0,삼척소방서,20160512,544,,2016,산정상,85,부주의,50,15,4.0,4200,근덕119안전센터,0,삼척,2016-05-12_삼척,0.05
20160514,불씨/불꽃/화원방치,불꽃/불티,2016-05-14,102,71,26.0,정선군,20160514,29,5,3,20136,종이/목재/건초등,25,9,0,,123900,131036,142020,맑음,사유림,20160514,종이/목재/건초등,,124051,0,,8,임야,154727,0,30,20160514,논/밭두렁,123948,20160514,불꽃/불티,2945,풀/나뭇잎,135.0,24.0,정선소방서,20160514,0,풀/나뭇잎,2016,평지,86,부주의,0,11,4.0,10944,신동119안전센터,0,정선,2016-05-14_정선,2.0
20160514,불씨/불꽃/화원방치,불꽃/불티,2016-05-14,102,71,26.0,정선군,20160514,29,5,3,20136,종이/목재/건초등,25,9,0,,123900,131036,142020,맑음,사유림,20160514,종이/목재/건초등,,124051,0,,8,임야,154727,0,30,20160514,논/밭두렁,123948,20160514,불꽃/불티,2945,풀/나뭇잎,135.0,24.0,정선소방서,20160514,0,풀/나뭇잎,2016,평지,86,부주의,0,11,4.0,10944,신동119안전센터,0,정선,2016-05-14_정선,0.3
20160514,미상,미상,2016-05-14,106,107,27.0,정선군,20160514,34,11,2,43755,미상,42,14,0,,152000,154534,172645,맑음,공유림,20160514,종이/목재/건초등,,152548,0,화재인지/신고지연,8,임야,174616,0,44,20160514,미상,152044,20160514,미상,1946,미상,225.0,13.0,정선소방서,20160514,0,풀/나뭇잎,2016,산정상,87,미상,0,14,4.0,14111,사북119안전센터,0,정선,2016-05-14_정선,2.0
20160514,미상,미상,2016-05-14,106,107,27.0,정선군,20160514,34,11,2,43755,미상,42,14,0,,152000,154534,172645,맑음,공유림,20160514,종이/목재/건초등,,152548,0,화재인지/신고지연,8,임야,174616,0,44,20160514,미상,152044,20160514,미상,1946,미상,225.0,13.0,정선소방서,20160514,0,풀/나뭇잎,2016,산정상,87,미상,0,14,4.0,14111,사북119안전센터,0,정선,2016-05-14_정선,0.3
20160515,담배꽁초,담뱃불/라이터불,2016-05-15,16,109,23.0,정선군,20160515,33,11,2,30052,종이/목재/건초등,50,50,0,,131100,134008,155052,맑음,사유림,20160515,종이/목재/건초등,,131239,0,가연성물질의급격한연소,6,임야,165052,5,35,20160515,담뱃불,131133,20160515,담뱃불,2729,건초,45.0,19.0,정선소방서,20160515,0,건초,2016,산중턱,88,부주의,0,9,4.0,21044,신동119안전센터,0,정선,2016-05-15_정선,0.1
20160518,화학적폭발,폭발물/폭죽,2016-05-18,4,15,20.0,고성군,20160518,9,0,4,124500,종이/목재/건초등,0,35,0,,111400,113650,124500,맑음,국유림,20160518,,,111715,0,,8,임야,124500,0,3,20160518,군경사격장,111459,20160518,폭탄/탄약,1935,풀/나뭇잎,135.0,0.0,고성소방서,20160518,0,,2016,산중턱,89,화학적요인,0,9,4.0,10810,간성119안전센터,0,고성,2016-05-18_고성,
20160518,미상,불꽃/불티,2016-05-18,2,3,27.0,고성군,20160518,29,0,0,74408,미상,0,35,0,,115700,123612,194408,맑음,국유림,20160518,,,120657,0,,3,임야,200312,0,0,20160518,미상,115727,20160518,비화,2915,미상,135.0,0.0,고성소방서,20160518,0,,2016,미상,90,미상,0,12,4.0,70756,거진119안전센터,0,고성,2016-05-18_고성,
20160518,논/임야태우기,불꽃/불티,2016-05-18,19,132,27.0,양양군,20160518,8,56,4,13707,기타,47,28,0,,130300,133107,153907,맑음,사유림,20160518,기타,,130453,0,,25,임야,180007,0,0,20160518,논/밭두렁,130335,20160518,쓰레기/논밭두렁,2614,기타,135.0,0.0,양양소방서,20160518,0,기타,2016,산아래,91,부주의,0,8,4.0,20800,양양119안전센터,0,양양,2016-05-18_양양,0.05
20160520,쓰레기소각,불꽃/불티,2016-05-20,9,32,29.0,원주시,20160520,12,0,2,35335,종이/목재/건초등,15,20,0,,150700,153237,155335,맑음,사유림,20160520,,,150844,0,,10,임야,163320,0,5,20160520,쓰레기소각장,150717,20160520,쓰레기/논밭두렁,2353,건초,315.0,7.0,원주소방서,20160520,0,,2016,산아래,92,부주의,0,9,4.0,2058,태장119안전센터,0,원주,2016-05-20_원주,0.08
20160521,용접/절단/연마,불꽃/불티,2016-05-21,8,53,0.0,춘천시,20160521,15,0,3,42526,종이/목재/건초등,0,0,0,,150400,151859,163414,맑음,사유림,20160521,,,150651,0,,15,임야,170355,20,15,20160521,기타,150406,20160521,용접/절단/연마,1208,풀/나뭇잎,,0.0,춘천소방서,20160521,0,,2016,산아래,93,부주의,0,10,,11515,강촌119안전센터,0,춘천,2016-05-21_춘천,0.01
20160521,쓰레기소각,불꽃/불티,2016-05-21,8,33,0.0,양구군,20160521,52,12,6,84845,종이/목재/건초등,5,0,0,,195400,200411,205428,맑음,사유림,20160521,,,195522,0,,10,임야,213755,0,0,20160521,기타,195455,20160521,쓰레기/논밭두렁,849,풀/나뭇잎,,13.0,춘천소방서,20160521,0,,2016,산중턱,94,부주의,0,8,,5017,양구119안전센터,0,양,2016-05-21_양,
20160522,담배꽁초,담뱃불/라이터불,2016-05-22,11,84,28.0,인제군,20160522,45,27,3,35825,종이/목재/건초등,37,14,0,,142600,144326,170633,맑음,국유림,20160522,,,142658,0,,7,임야,172017,0,10,20160522,기타,142602,20160522,담뱃불,1628,풀/나뭇잎,0.0,10.0,인제소방서,20160522,0,,2016,산아래,95,부주의,0,12,8.0,22307,기린119안전센터,0,인제,2016-05-22_인제,
20160522,담배꽁초,담뱃불/라이터불,2016-05-22,9,29,31.0,춘천시,20160522,12,0,4,60436,종이/목재/건초등,15,24,0,,174100,175342,190103,맑음,사유림,20160522,,,174126,0,,10,임야,192043,0,0,20160522,담뱃불,174105,20160522,담뱃불,1216,풀/나뭇잎,270.0,0.0,춘천소방서,20160522,0,,2016,산중턱,96,부주의,0,9,4.0,10721,강촌119안전센터,0,춘천,2016-05-22_춘천,
20160530,불씨/불꽃/화원방치,불꽃/불티,2016-05-30,12,80,27.0,평창군,20160530,48,24,5,22248,종이/목재/건초등,0,33,0,,134800,140243,151646,맑음,공유림,20160530,,,134853,0,,17,임야,165612,15,19,20160530,쓰레기소각장,134841,20160530,쓰레기/논밭두렁,1350,풀/나뭇잎,270.0,0.0,평창소방서,20160530,2333,,2016,산중턱,97,부주의,0,5,4.0,11403,진부119안전센터,0,평창,2016-05-30_평창,1.0
20160603,미상,미상,2016-06-03,11,138,26.0,인제군,20160603,19,14,5,123456,종이/목재/건초등,35,27,0,,112500,113410,124034,맑음,사유림,20160603,,,112504,0,,8,임야,143311,18,28,20160603,입산자실화,112504,20160603,미상,906,풀/나뭇잎,180.0,6.0,인제소방서,20160603,0,,2016,산중턱,98,미상,30,19,8.0,10624,인제119안전센터,0,인제,2016-06-03_인제,0.1
