GRNDS_ARVL_YMD,IGTN_HTSRC_SCLSF_NM,IGTN_HTSRC_LCLSF_NM,OCRN_YMD,MBLZ_EQPMNT_CNT,WHOL_MNPW_CNT,TP_VL,LFDAU_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,GRNDS_SGG_NM,CBK_YMD,GRNDS_DSTNC,LYCRG_FRBRG_NOPE,MBLZ_POLICEO_CNT,BGNN_POTFR_TM,FRST_IGOBJ_LCLSF_NM,WRINV_NO,MBLZ_PRVTM_GAS_REL_INST_CNT,UPCLS_INST_NM,HUM_VL,INJPSN_CNT,ACDNT_OCRN_LOT,FIRE_OCRN_HR,GRNDS_ARVL_TM,PRFECT_POTFR_TM,WTHR_INFO,ROAD_NM,FCLT_PLC_SCLSF_NM,HNUM_NM,BGNN_POTFR_YMD,CMBS_EXPOBJ_LCLSF_NM,ACDNT_OCRN_LAT,DSPT_TM,DCSD_CNT,OCRN_CS_NM,MBLZ_FFPWR_CNT,FIRE_TYPE_NM,CBK_TM,ETC_MBLZ_NOPE,MBLZ_GNRL_OCPT_NOPE,RCPT_YMD,IGTN_CS_NM,SPNWS_CN,RCPT_TM,PRFECT_POTFR_YMD,IGTN_DMNT_SCLSF_NM,DSPT_REQ_TM,FRST_IGOBJ_SCLSF_NM,HR_UNIT_WSPD,LFDAU_GRNDS_DSTNC,FRSTN_NM,DSPT_YMD,PRPT_DAM_AMT,CMBS_EXPOBJ_SCLSF_NM,year,IGTN_BRNCH_NM,SN,GRNDS_CTPV_NM,IGTN_DMNT_LCLSF_NM,MBLZ_SOLD_CNT,CNTR_GRNDS_DSTNC,HR_UNIT_WNDRCT,FIRE_SUPESN_REQ_TM,CNTR_NM,HNL_DAM_CNT
20180603,불씨/불꽃/화원방치,불꽃/불티,20180603,13,52,22.0,,임야,산불,춘천시,20180603,15,0,0,102645,종이/목재/건초등,180603000000000.0,30,강원소방본부,50,0,,92900,101458,161108,맑음,,국유림,,20180603,,,92904,0,,7,임야,170000,0,15,20180603,미상,,92904,20180603,모닥불/연탄/숯,4554,풀/나뭇잎,45.0,0.0,춘천소방서,20180603,0,,2018,산정상,41,강원도,부주의,0,12,4.0,55610,신북119안전센터,0
20180607,미상,미상,20180607,10,24,28.0,,임야,산불,고성군,20180607,30,0,0,24151,종이/목재/건초등,180607000000000.0,8,강원소방본부,49,0,,121300,124713,144151,맑음,,국유림,259,20180607,,,121741,0,,16,임야,151422,0,0,20180607,미상,,121355,20180607,미상,2932,풀/나뭇잎,135.0,12.0,고성소방서,20180607,0,,2018,평지,42,강원도,미상,0,19,4.0,15438,거진119안전센터,0
20180607,미상,미상,20180607,19,163,21.0,,임야,산불,고성군,20180608,11,0,2,100000,종이/목재/건초등,180608000000000.0,0,강원소방본부,75,1,,211300,213836,100000,구름조금,건봉사로751,국유림,,20180608,,,211520,0,,25,임야,105048,26,10,20180607,미상,,211317,20180608,미상,2316,풀/나뭇잎,,0.0,고성소방서,20180607,0,,2018,산중턱,43,강원도,미상,100,10,4.0,122124,거진119안전센터,1
20180608,담배꽁초,담뱃불/라이터불,20180608,3,7,20.0,,임야,산불,강릉시,20180608,18,0,2,25400,종이/목재/건초등,180608000000000.0,0,강원소방본부,64,0,,142400,144618,145603,구름조금,,국유림,,20180608,,,142555,0,,5,임야,151754,0,0,20180608,담뱃불,,142456,20180608,담뱃불,2023,나무,45.0,0.0,강릉소방서,20180608,0,,2018,산중턱,44,강원도,부주의,0,18,8.0,945,내곡119안전센터,0
20180621,부주의,폭발물/폭죽,20180621,8,34,22.0,,임야,산불,강릉시,20180621,30,4,0,61101,종이/목재/건초등,180621000000000.0,10,강원소방본부,46,0,,173800,181101,181101,맑음,,국유림,91,20180621,종이/목재/건초등,,174037,0,,20,임야,190752,0,0,20180621,군경사격장,,173809,20180621,폭탄/탄약,3024,풀/나뭇잎,135.0,0.0,강릉소방서,20180621,0,풀/나뭇잎,2018,산아래,45,강원도,부주의,0,10,4.0,0,옥계119안전센터,0
20180622,기타,폭발물/폭죽,20180622,6,13,24.0,,임야,산불,인제군,20180622,35,0,0,103845,종이/목재/건초등,180622000000000.0,0,강원소방본부,55,0,,93800,103204,104745,맑음,,국유림,839,20180622,,,93900,0,,9,임야,114745,0,0,20180622,미상,,93800,20180622,폭탄/탄약,5304,풀/나뭇잎,180.0,12.0,인제소방서,20180622,0,,2018,미상,46,강원도,기타,4,0,4.0,1541,원통119안전센터,0
20180622,담배꽁초,담뱃불/라이터불,20180622,12,109,32.0,남면119지역대,임야,산불,양구군,20180624,60,28,4,13738,종이/목재/건초등,180623000000000.0,60,강원소방본부,10,0,,144100,151832,170138,맑음,삼팔선로801,국유림,산2-1,20180623,,,144936,0,,12,임야,210038,0,0,20180622,담뱃불,,144154,20180623,담뱃불,2856,풀/나뭇잎,180.0,10.0,춘천소방서,20180622,0,,2018,산정상,47,강원도,부주의,5,20,4.0,14306,양구119안전센터,0
20180623,부주의,담뱃불/라이터불,20180622,12,42,21.0,,임야,산불,인제군,20180623,23,0,0,120819,종이/목재/건초등,180623000000000.0,14,강원소방본부,61,0,,222100,706,1000,구름조금,,국유림,1,20180623,,,222338,0,,7,임야,15619,0,21,20180622,입산자실화,,222133,20180623,담뱃불/라이터불,4328,풀/나뭇잎,225.0,25.0,인제소방서,20180622,0,,2018,산정상,48,강원도,부주의,0,0,4.0,254,인제119안전센터,0
20180623,담배꽁초,담뱃불/라이터불,20180623,11,61,29.0,,임야,산불,춘천시,20180623,27,20,8,43050,종이/목재/건초등,180623000000000.0,0,강원소방본부,41,0,,141900,144938,173050,맑음,,국유림,산261,20180623,종이/목재/건초등,,141933,0,기상(건조/강풍등)/원거리소방서/화재인지/신고지연,6,임야,201050,17,10,20180623,담뱃불,,141933,20180623,담뱃불,3005,건초,225.0,11.0,춘천소방서,20180623,64,건초,2018,산중턱,49,강원도,부주의,0,23,4.0,24112,신북119안전센터,0
20180624,담배꽁초,담뱃불/라이터불,20180624,17,138,33.0,북방119지역대,임야,산불,홍천군,20180624,8,31,7,70249,종이/목재/건초등,180624000000000.0,0,강원소방본부,30,0,,163800,164551,201620,맑음,,사유림,47,20180624,,,164433,0,,19,임야,204230,0,37,20180624,담뱃불,,163834,20180624,담뱃불,118,풀/나뭇잎,225.0,3.0,홍천소방서,20180624,0,,2018,산정상,50,강원도,부주의,44,8,4.0,33029,홍천119안전센터,0
20180624,미상,미상,20180624,12,79,31.0,내촌119지역대,임야,산불,홍천군,20180624,26,35,2,81728,종이/목재/건초등,180624000000000.0,14,강원소방본부,35,0,,181800,191626,201728,맑음,,국유림,,20180624,,,185310,0,,10,임야,202558,0,18,20180624,미상,,181843,20180624,미상,2316,풀/나뭇잎,225.0,8.0,홍천소방서,20180624,0,,2018,산정상,51,강원도,미상,0,29,4.0,10102,서석119안전센터,0
20180728,방화의심,담뱃불/라이터불,20180728,10,34,29.0,,임야,산불,속초시,20180728,8,0,2,25018,종이/목재/건초등,180728000000000.0,0,강원소방본부,84,0,,140300,141657,145018,맑음,,사유림,,20180728,종이/목재/건초등,,140403,0,기상(건조/강풍등),17,임야,153018,0,15,20180728,미상,,140306,20180728,라이터불/성냥불,1254,풀/나뭇잎,45.0,0.0,속초소방서,20180728,0,풀/나뭇잎,2018,산정상,52,강원도,방화의심,0,8,4.0,3321,설악119안전센터,0
20180729,미상,미상,20180729,13,65,34.0,,임야,산불,춘천시,20180729,34,28,8,32921,미상,180729000000000.0,0,강원소방본부,45,0,,134800,142056,194021,맑음,,사유림,산88,20180729,종이/목재/건초등,,135025,0,기상(건조/강풍등)/원거리소방서/화재인지/신고지연,16,임야,234021,0,13,20180729,입산자실화,,134858,20180729,미상,3031,미상,45.0,0.0,춘천소방서,20180729,64,건초,2018,산중턱,53,강원도,미상,0,14,4.0,51925,강촌119안전센터,0
20180731,담배꽁초,담뱃불/라이터불,20180731,10,65,36.0,부론119지역대,임야,산불,원주시,20180731,40,35,2,55031,종이/목재/건초등,180731000000000.0,0,강원소방본부,36,0,,150300,152630,175031,맑음,,사유림,109,20180731,종이/목재/건초등,,150330,0,가연성물질의급격한연소/기상(건조/강풍등)/현장진입지연(불법주차),13,임야,181031,6,9,20180731,담뱃불,,150322,20180731,담뱃불,2300,건초,0.0,10.0,원주소방서,20180731,0,건초,2018,산중턱,54,강원도,부주의,0,23,4.0,22401,문막119안전센터,0
20180801,불씨/불꽃/화원방치,불꽃/불티,20180801,7,94,35.0,,임야,산불,춘천시,20180801,36,15,14,35212,종이/목재/건초등,180801000000000.0,36,강원소방본부,66,0,,85100,93715,155212,맑음,,국유림,,20180801,,,85333,0,,18,임야,155212,0,11,20180801,담뱃불,,85134,20180801,불꽃/불티,4342,나무,45.0,0.0,춘천소방서,20180801,1,,2018,산정상,55,강원도,부주의,0,15,4.0,61457,후평119안전센터,0
20180803,담배꽁초,담뱃불/라이터불,20180803,20,107,37.0,,임야,산불,횡성군,20180803,18,37,0,112215,종이/목재/건초등,180803000000000.0,10,강원소방본부,59,0,,102800,105819,152214,맑음,,사유림,131,20180803,,,103018,0,,30,임야,190707,0,30,20180803,담뱃불,,102849,20180803,담뱃불,2801,풀/나뭇잎,270.0,13.0,횡성소방서,20180803,0,,2018,산중턱,56,강원도,부주의,0,12,4.0,42355,우천119안전센터,0
20180805,담배꽁초,담뱃불/라이터불,20180805,10,59,35.0,동면119지역대,임야,산불,홍천군,20180805,10,25,6,52512,종이/목재/건초등,180805000000000.0,0,강원소방본부,48,0,,163400,164804,172512,맑음,,사유림,,20180805,,,163447,0,,12,임야,183700,6,10,20180805,담뱃불,,163414,20180805,담뱃불,1317,풀/나뭇잎,270.0,6.0,홍천소방서,20180805,0,,2018,산아래,57,강원도,부주의,0,10,4.0,3708,홍천119안전센터,0
20180805,담배꽁초,담뱃불/라이터불,20180805,17,131,27.0,,임야,산불,강릉시,20180805,30,27,5,72601,종이/목재/건초등,180805000000000.0,21,강원소방본부,71,0,,181800,182931,194143,구름조금,,사유림,,20180805,종이/목재/건초등,,182023,0,원거리소방서/화재인지/신고지연,28,임야,224131,0,50,20180805,담뱃불,,181824,20180805,담뱃불,908,풀/나뭇잎,0.0,0.0,강릉소방서,20180805,0,풀/나뭇잎,2018,산정상,58,강원도,부주의,0,31,4.0,11212,내곡119안전센터,0
20180815,논/임야태우기,담뱃불/라이터불,20180815,5,9,28.0,,임야,산불,횡성군,20180815,20,0,2,84315,종이/목재/건초등,180815000000000.0,0,강원소방본부,75,0,,82300,83710,84646,맑음,금계로703-1,사유림,520-2,20180815,,,82409,0,,7,임야,90437,0,0,20180815,기타,,82311,20180815,라이터불/성냥불,1301,나무,45.0,12.0,횡성소방서,20180815,0,,2018,산아래,59,강원도,부주의,0,20,4.0,936,횡성119안전센터,0
20180815,부주의,담뱃불/라이터불,20180815,14,106,32.0,,임야,산불,횡성군,20180815,26,27,7,30000,종이/목재/건초등,180815000000000.0,60,강원소방본부,79,0,,114900,115800,160529,맑음,,사유림,201,20180815,종이/목재/건초등,,115328,0,기상(건조/강풍등),12,임야,171215,0,0,20180815,입산자실화,,114938,20180815,담뱃불/라이터불,432,풀/나뭇잎,90.0,5.0,횡성소방서,20180815,0,풀/나뭇잎,2018,산정상,60,강원도,부주의,0,13,4.0,40729,우천119안전센터,0
20180817,부주의,미상,20180817,22,232,29.0,,임야,산불,춘천시,20180817,10,60,10,62012,종이/목재/건초등,180817000000000.0,2,강원소방본부,34,1,,134600,140257,203412,맑음,,사유림,산33,20180817,종이/목재/건초등,,135027,0,가연성물질의급격한연소/기상(건조/강풍등)/화재인지/신고지연,35,임야,203412,5,115,20180817,입산자실화,,134648,20180817,미상,1230,건초,135.0,0.0,춘천소방서,20180817,64,건초,2018,산중턱,61,강원도,부주의,5,6,4.0,63115,후평119안전센터,1
20181004,담배꽁초,담뱃불/라이터불,20181004,12,115,22.0,남면119지역대,임야,산불,인제군,20181004,15,15,10,30758,종이/목재/건초등,181004000000000.0,0,강원소방본부,51,0,,133400,140000,161058,구름조금,자작나무숲길132-2,국유림,226-1,20181004,,,133551,0,,34,임야,165558,25,31,20181004,담뱃불,,133418,20181004,담뱃불,2409,건초,315.0,15.0,인제소방서,20181004,0,,2018,산정상,62,강원도,부주의,0,15,4.0,21058,인제119안전센터,0
20181101,방화의심,미상,20181101,9,176,11.0,,임야,산불,홍천군,20181101,21,0,2,125221,종이/목재/건초등,181101000000000.0,10,강원소방본부,44,0,,122200,123635,125425,맑음,시동로404,사유림,139-1,20181101,종이/목재/건초등,,122416,0,가연성물질의급격한연소/방화구획기능불충분,11,임야,134906,0,3,20181101,입산자실화,,122228,20181101,미상,1219,풀/나뭇잎,225.0,0.0,홍천소방서,20181101,0,풀/나뭇잎,2018,산중턱,63,강원도,방화의심,150,4,4.0,1750,양덕원119안전센터,0
20181122,담배꽁초,담뱃불/라이터불,20181122,9,91,4.0,,임야,산불,철원군,20181122,17,10,7,25254,종이/목재/건초등,181122000000000.0,15,강원소방본부,0,0,,142400,143401,151813,맑음,송동길30-21,국유림,산487,20181122,,,142649,0,,15,임야,161832,0,4,20181122,담뱃불,풍랑주의보,142454,20181122,담뱃불,712,풀/나뭇잎,135.0,0.0,철원소방서,20181122,0,,2018,산중턱,64,강원도,부주의,40,6,4.0,4412,김화119안전센터,0
20181123,쓰레기소각,불꽃/불티,20181123,15,152,5.0,,임야,산불,삼척시,20181123,23,7,8,103852,종이/목재/건초등,181123000000000.0,125,강원소방본부,19,0,,95200,100730,105124,맑음,,사유림,1,20181123,종이/목재/건초등,,95314,0,기타/화재인지/신고지연,12,임야,115630,0,0,20181123,기타,건조주의보,95235,20181123,쓰레기/논밭두렁,1416,종이/목재/건초등,315.0,11.0,삼척소방서,20181123,0,건초,2018,평지,65,강원도,부주의,0,16,4.0,4354,근덕119안전센터,0
20181126,미상,미상,20181126,15,70,3.0,,임야,산불,삼척시,20181126,22,10,6,71433,미상,181126000000000.0,9,강원소방본부,70,0,,63000,65031,71930,맑음,,사유림,,20181126,,,63155,0,,15,임야,74720,0,30,20181126,미상,,63050,20181126,미상,1836,미상,315.0,10.0,삼척소방서,20181126,0,,2018,산정상,66,강원도,미상,0,12,4.0,2859,근덕119안전센터,0
20181127,부주의,폭발물/폭죽,20181127,15,77,8.0,,임야,산불,강릉시,20181127,38,0,3,104548,종이/목재/건초등,181127000000000.0,4,강원소방본부,29,0,,95800,101238,105810,구름조금,,국유림,,20181127,종이/목재/건초등,,100050,0,기상(건조/강풍등),24,임야,115048,0,16,20181127,군경사격장,건조주의보,95849,20181127,폭탄/탄약,1148,풀/나뭇잎,180.0,6.0,강릉소방서,20181127,0,건초,2018,산중턱,67,강원도,부주의,30,8,8.0,4532,옥계119안전센터,0
20181130,부주의,불꽃/불티,20181130,7,23,3.0,,임야,산불,원주시,20181130,5,0,2,75821,종이/목재/건초등,181130000000000.0,0,강원소방본부,48,0,,194400,195222,200008,맑음,,사유림,175-1,20181130,종이/목재/건초등,,194603,0,가연성물질의급격한연소,16,임야,210222,0,5,20181130,기타,,194417,20181130,굴뚝아궁이,619,풀/나뭇잎,90.0,0.0,원주소방서,20181130,0,풀/나뭇잎,2018,산아래,68,강원도,부주의,0,4,4.0,746,단구119안전센터,0
20181201,담배꽁초,담뱃불/라이터불,20181201,12,98,10.0,,임야,산불,인제군,20181201,19,8,5,41638,종이/목재/건초등,181201000000000.0,55,강원소방본부,33,0,,152500,154900,162007,맑음,,국유림,595,20181201,종이/목재/건초등,,152638,0,,10,임야,175211,0,20,20181201,기타,풍랑주의보,152541,20181201,담뱃불,2222,풀/나뭇잎,225.0,0.0,인제소방서,20181201,0,풀/나뭇잎,2018,산아래,69,강원도,부주의,0,16,4.0,3107,인제119안전센터,0
20181208,불씨/불꽃/화원방치,불꽃/불티,20181208,7,32,-1.0,,임야,산불,강릉시,20181208,18,0,4,22823,쓰레기류,181208000000000.0,0,강원소방본부,15,0,,141600,142557,143054,맑음,,사유림,578-9,20181208,종이/목재/건초등,,141701,0,화재인지/신고지연,5,임야,150404,0,23,20181208,기타,풍랑주의보,141618,20181208,굴뚝아궁이,856,쓰레기,315.0,0.0,강릉소방서,20181208,0,풀/나뭇잎,2018,산아래,70,강원도,부주의,0,4,4.0,457,주문진119안전센터,0
20181216,담배꽁초,담뱃불/라이터불,20181216,14,37,0.0,,임야,산불,강릉시,20181217,22,0,2,104057,종이/목재/건초등,181217000000000.0,5,강원소방본부,72,0,,222100,223308,224709,맑음,헌화로950-39,사유림,50-14,20181216,종이/목재/건초등,,222224,0,기상(건조/강풍등)/화재인지/신고지연,30,임야,2550,0,0,20181216,미상,건조주의보,222135,20181216,담뱃불,1044,풀/나뭇잎,315.0,0.0,강릉소방서,20181216,192,풀/나뭇잎,2018,산중턱,71,강원도,부주의,0,15,4.0,1401,옥계119안전센터,0
20181231,불씨/불꽃/화원방치,불꽃/불티,20181231,14,49,2.0,,임야,산불,강릉시,20181231,13,0,2,105627,종이/목재/건초등,181231000000000.0,0,강원소방본부,11,0,,103700,105110,111011,맑음,,사유림,157-1,20181231,종이/목재/건초등,,103757,0,화재인지/신고지연,29,임야,112137,0,18,20181231,기타,,103703,20181231,모닥불/연탄/숯,1313,풀/나뭇잎,135.0,0.0,강릉소방서,20181231,220,풀/나뭇잎,2018,산아래,72,강원도,부주의,0,13,4.0,1901,경포119안전센터,0
20190101,담배꽁초,담뱃불/라이터불,20190101,123,1862,2.0,,임야,산불,양양군,20190102,11,349,130,1500,종이/목재/건초등,190104000000000.0,89,강원소방본부,19,0,,41200,42530,121500,맑음,구룡령로2961,사유림,,20190102,종이/목재/건초등,,41434,0,가연성물질의급격한연소/기상(건조/강풍등),152,임야,54000,51,331,20190101,담뱃불,,41236,20190102,담뱃불,1056,풀/나뭇잎,270.0,0.0,양양소방서,20190101,1990745,풀/나뭇잎,2019,산아래,1,강원도,부주의,760,11,4.0,194930,양양119안전센터,0
20190110,미상,불꽃/불티,20190110,27,90,5.0,,임야,산불,고성군,20190110,15,0,20,30,종이/목재/건초등,190110000000000.0,40,강원소방본부,19,0,,111400,112913,120530,구름조금,,국유림,522-10,20190110,종이/목재/건초등,,111525,0,화재인지/신고지연,28,임야,11130,0,0,20190110,쓰레기소각장,,111436,20190110,모닥불/연탄/숯,1348,풀/나뭇잎,45.0,0.0,고성소방서,20190110,0,풀/나뭇잎,2019,산중턱,2,강원도,미상,2,6,8.0,3617,동광119안전센터,0
20190119,불씨/불꽃/화원방치,불꽃/불티,20190119,14,92,2.0,,임야,산불,강릉시,20190119,16,20,7,230820,종이/목재/건초등,190120000000000.0,20,강원소방본부,56,0,,103900,105413,111727,맑음,,사유림,,20190119,,,104028,0,,25,임야,121044,0,20,20190119,기타,,103924,20190119,모닥불/연탄/숯,1345,풀/나뭇잎,0.0,0.0,강릉소방서,20190119,0,,2019,산아래,3,강원도,부주의,0,17,4.0,2314,내곡119안전센터,0
20190120,불씨/불꽃/화원방치,불꽃/불티,20190120,12,156,2.0,,임야,산불,춘천시,20190120,11,40,40,141258,종이/목재/건초등,190120000000000.0,0,강원소방본부,30,0,,122800,124219,32558,맑음,박사로646,사유림,12,20190120,,,122855,0,,36,임야,34058,0,35,20190120,기타,풍랑주의보,122824,20190120,불꽃/불티,1324,풀/나뭇잎,225.0,0.0,춘천소방서,20190120,1,,2019,산아래,4,강원도,부주의,5,9,4.0,24339,신북119안전센터,0
20190122,부주의,마찰/전도/복사,20190122,24,146,3.0,,임야,산불,태백시,20190122,13,26,16,162521,기타,190122000000000.0,30,강원소방본부,31,0,,115800,121413,52520,구름조금,백산길332-87,국유림,54,20190122,,,120029,0,,50,임야,54050,0,20,20190122,기타,,115838,20190122,화염전도/복사열,1344,기타,135.0,0.0,태백소방서,20190122,3162,,2019,산중턱,5,강원도,부주의,4,9,4.0,51107,철암119안전센터,0
20190124,미상,미상,20190124,23,221,3.0,서화119지역대,임야,산불,인제군,20190124,24,20,10,173200,미상,190125000000000.0,0,강원소방본부,20,0,,34800,41755,10000,맑음,,사유림,178,20190124,,,35007,0,,38,임야,64051,21,32,20190124,미상,,34838,20190124,미상,2748,미상,270.0,2.0,인제소방서,20190124,9428,,2019,산중턱,6,강원도,미상,100,16,4.0,204205,원통119안전센터,0
20190125,담배꽁초,담뱃불/라이터불,20190125,13,93,4.0,지정119지역대,임야,산불,원주시,20190125,14,15,5,155824,종이/목재/건초등,190125000000000.0,38,강원소방본부,19,2,,31000,31649,40001,맑음,,사유림,915,20190125,,,31041,0,,25,임야,53000,0,10,20190125,담뱃불,한파주의보,31019,20190125,담뱃불,608,건초,270.0,3.0,원주소방서,20190125,0,,2019,평지,7,강원도,부주의,0,8,,4312,문막119안전센터,2
20190126,불씨/불꽃/화원방치,마찰/전도/복사,20190126,10,90,1.0,방림119지역대,임야,산불,평창군,20190126,21,9,4,151921,종이/목재/건초등,190126000000000.0,24,강원소방본부,16,0,,20900,22225,33404,맑음,,사유림,238,20190126,종이/목재/건초등,,21039,0,,19,임야,40337,34,0,20190126,쓰레기소각장,풍랑경보,20944,20190126,화염전도/복사열,1146,풀/나뭇잎,315.0,6.0,평창소방서,20190126,0,풀/나뭇잎,2019,산아래,8,강원도,부주의,0,21,,11139,대화119안전센터,0
